id_jugador,nombre,id_seleccion,altura,fecha_nacimiento,nacionalidad
413,Akhrik Tsveiba,69,,10 de septiembre de 1966,Rusia
414,Ilia Tsymbalar,69,,17 de junio de 1969,Rusia
415,Aleksandr Uvarov,69,,13 de enero de 1960,Rusia
416,Yuri Voinov,69,,29 de noviembre de 1931,Rusia
417,Valeri Voronin,79,,17 de julio de 1939,Ucrania
418,Pavel Yakovenko,69,,19 de diciembre de 1964,Rusia
419,Ivan Yaremchuk,69,,19 de marzo de 1962,Rusia
420,Lev Yashin,69,,22 de octubre de 1929,Rusia
421,Aleksandr Yerokhin,69,1.95 m,13 de octubre de 1989,Rusia
422,Vladimir Yerokhin,69,,10 de abril de 1930,Rusia
423,Andrey Yeshchenko,69,1.76 m,9 de febrero de 1984,Rusia
424,Gennadi Yevryuzhikhin,69,,4 de febrero de 1944,Rusia
425,Vadim Yevtushenko,69,,1 de enero de 1958,Rusia
426,Sergei Yuran,69,,11 de junio de 1969,Rusia
427,Aleksandr Zavarov,69,,20 de abril de 1961,Rusia
428,Yuri Zhirkov,69,1.85 m,20 de agosto de 1983,Rusia
429,Valeri Zikov,69,,24 de febrero de 1944,Rusia
430,Roman Zobnin,69,1.82 m,11 de febrero de 1994,Rusia
431,Andrei Zygmantovich,69,,2 de diciembre de 1962,Rusia
432,Jozef Adamec,67,,26 de febrero de 1942,República Checa
433,Milan Albrecht,67,,16 de julio de 1950,República Checa
434,Jozef Barmos,67,,28 de agosto de 1954,República Checa
435,Milan Baros,67,1.81 m,28 de octubre de 1981,República Checa
436,Michal Benedikovic,67,,31 de mayo de 1923,República Checa
437,Jan Berger,67,,27 de noviembre de 1955,República Checa
438,Premysl Bicovsky,67,,18 de agosto de 1950,República Checa
439,Julius Bielik,67,,8 de marzo de 1962,República Checa
440,Michal Bilek,67,,13 de abril de 1965,República Checa
441,Jaromir Blazek,67,1.88 m,29 de diciembre de 1972,República Checa
442,Josef Bomba,67,,30 de marzo de 1939,República Checa
443,Jaroslav Borovicka,67,,26 de enero de 1931,República Checa
444,Jaroslav Boucek,67,,13 de noviembre de 1912,República Checa
445,Vojtech Bradac,67,,6 de octubre de 1913,República Checa
446,Titus Bubernik,67,,12 de octubre de 1933,República Checa
447,Jaroslav Burgr,67,,7 de marzo de 1906,República Checa
448,Karel Burkert,67,,1 de diciembre de 1909,República Checa
449,Jiri Cadek,67,,7 de diciembre de 1935,República Checa
450,Stefan Cambal,67,,17 de diciembre de 1908,República Checa
451,Jozef Capkovic,67,,11 de enero de 1948,República Checa
452,Petr Cech,67,1.97 m,20 de mayo de 1982,República Checa
453,Pavel Cerny,67,,,República Checa
454,Pavel Chaloupka,67,,4 de mayo de 1959,República Checa
455,Jozef Chovanec,67,,7 de marzo de 1960,República Checa
456,Josef Ctyroky,67,,30 de septiembre de 1906,República Checa
457,Ferdinand Daucik,67,,31 de mayo de 1910,República Checa
458,Karol Dobias,67,,18 de diciembre de 1947,República Checa
459,Bretislav Dolejsi,67,,29 de septiembre de 1928,República Checa
460,Milan Dvorak,67,,19 de noviembre de 1934,República Checa
461,Jiri Feureisl,67,,3 de octubre de 1931,República Checa
462,Jan Fiala,67,,19 de mayo de 1956,República Checa
463,Peter Fieber,67,,16 de mayo de 1964,República Checa
464,Antonin Flesar,67,,8 de mayo de 1944,República Checa
465,Kazimir Gajdos,67,,28 de marzo de 1934,República Checa
466,Tomas Galasek,67,1.80 m,15 de enero de 1973,República Checa
467,Stanislav Griga,67,,4 de noviembre de 1961,República Checa
468,Zdenek Grygera,67,1.85 m,14 de mayo de 1980,República Checa
469,Vladimir Hagara,67,,7 de noviembre de 1943,República Checa
470,Ivan Hasek,67,,6 de septiembre de 1963,República Checa
471,Marek Heinz,67,1.88 m,4 de agosto de 1977,República Checa
472,Otto Hemele,67,,22 de enero de 1926,República Checa
473,Jan Hertl,67,,23 de enero de 1929,República Checa
474,Vladislav Hlavacek,67,,26 de junio de 1925,República Checa
475,Jiri Hledik,67,,19 de abril de 1929,República Checa
476,Vaclav Horak,67,,27 de septiembre de 1912,República Checa
477,Alexander Horvath,67,,28 de diciembre de 1938,República Checa
478,Vaclav Hovorka,67,,19 de septiembre de 1931,República Checa
479,Ivan Hrdlicka,67,,20 de noviembre de 1943,República Checa
480,Vladimir Hrivnak,67,,23 de abril de 1945,República Checa
481,Zdenek Hruska,67,,25 de julio de 1954,República Checa
482,Viliam Hyravy,67,,26 de noviembre de 1962,República Checa
483,Frantisek Jakubec,67,,12 de abril de 1956,República Checa
484,Petr Janecka,67,,25 de noviembre de 1957,República Checa
485,Marek Jankulovski,67,1.84 m,9 de mayo de 1977,República Checa
486,David Jarolim,67,1.72 m,17 de mayo de 1979,República Checa
487,Josef Jelinek,67,,9 de enero de 1942,República Checa
488,Martin Jiranek,67,1.83 m,25 de mayo de 1979,República Checa
489,Karol Jokl,67,,29 de agosto de 1945,República Checa
490,Frantisek Junek,67,,17 de enero de 1907,República Checa
491,Jozef Jurkanin,67,,5 de marzo de 1949,República Checa
492,Ladislav Jurkemik,67,,20 de julio de 1953,República Checa
493,Ladislav Kacani,67,,1 de abril de 1931,República Checa
494,Miroslav Kadlec,67,,22 de junio de 1964,República Checa
495,Josef Kadraba,67,,29 de septiembre de 1933,República Checa
496,Geza Kalocsay,67,,30 de mayo de 1913,República Checa
497,Vladimir Kinier,67,,6 de abril de 1958,República Checa
498,Antonin Kinsky,67,1.87 m,31 de mayo de 1975,República Checa
499,Ivo Knoflicek,67,,23 de febrero de 1962,República Checa
500,Jan Kocian,67,,13 de marzo de 1958,República Checa
501,Jan Koller,8,2.02 m,30 de marzo de 1973,Austria
502,Karel Kolsky,67,,21 de septiembre de 1914,República Checa
503,Vlastimil Kopecky,67,,14 de octubre de 1912,República Checa
504,Vladimir Kos,67,,9 de agosto de 1935,República Checa
505,Jaroslav Kosnar,67,,17 de agosto de 1930,República Checa
506,Josef Kostalek,67,,31 de agosto de 1909,República Checa
507,Pavel Kouba,67,,1 de septiembre de 1938,República Checa
508,Radoslav Kovac,24,1.88 m,27 de noviembre de 1979,Croacia
510,Anton Krasnohorsky,67,,22 de octubre de 1925,República Checa
511,Tadeas Kraus,67,,22 de octubre de 1932,República Checa
512,Rudolf Krcil,67,,5 de marzo de 1906,República Checa
513,Arnost Kreuz,67,,9 de mayo de 1912,República Checa
514,Tomas Kriz,67,,17 de marzo de 1959,República Checa
515,Lubos Kubik,67,,20 de enero de 1964,República Checa
516,Jozef Kukucka,67,,13 de marzo de 1957,República Checa
517,Ladislav Kuna,67,,3 de abril de 1947,República Checa
518,Andrej Kvasnak,67,,19 de mayo de 1936,República Checa
519,Jan Lala,67,,10 de septiembre de 1936,República Checa
520,Vratislav Lokvenc,67,1.96 m,27 de septiembre de 1973,República Checa
521,Josef Ludl,67,,3 de junio de 1916,República Checa
522,Milan Luhovy,67,,1 de enero de 1963,República Checa
523,Josef Majer,24,,8 de junio de 1925,Croacia
524,Anton Malatinsky,67,,15 de enero de 1920,República Checa
525,Pavel Mares,67,1.85 m,18 de enero de 1976,República Checa
526,Vaclav Masek,67,,21 de marzo de 1941,República Checa
527,Marian Masny,67,,13 de agosto de 1950,República Checa
528,Josef Masopust,67,,9 de febrero de 1931,República Checa
529,Vaclav Migas,67,,16 de septiembre de 1944,República Checa
530,Ludek Miklosko,67,,9 de diciembre de 1961,República Checa
531,Pavol Molnar,42,,13 de febrero de 1936,Hungría
532,Anton Moravcik,67,,3 de junio de 1931,República Checa
533,Lubomir Moravcik,67,,22 de junio de 1965,República Checa
534,Gustav Mraz,67,,11 de septiembre de 1934,República Checa
535,Pavel Nedved,67,1.75 m,30 de agosto de 1972,República Checa
536,Zdenek Nehoda,67,,9 de mayo de 1952,República Checa
537,Oldrich Nejedly,67,,26 de diciembre de 1909,República Checa
538,Jiri Nemec,67,,15 de mayo de 1966,República Checa
539,Vaclav Nemecek,67,,25 de enero de 1967,República Checa
540,Ladislav Novak,67,,5 de diciembre de 1931,República Checa
541,Otakar Nozir,67,,12 de marzo de 1917,República Checa
542,Josef Orth,67,,,República Checa
543,Peter Paluch,67,,17 de febrero de 1958,República Checa
544,Antonin Panenka,67,,2 de diciembre de 1948,República Checa
545,Cestmir Patzel,67,,2 de diciembre de 1914,República Checa
546,Emil Pazicky,67,,14 de octubre de 1927,República Checa
547,Jiri Pesek,67,,4 de junio de 1927,República Checa
548,Ladislav Petras,32,,1 de diciembre de 1946,Eslovaquia
549,Vlastimil Petrzela,67,,20 de julio de 1953,República Checa
550,Jan Pivarnik,67,,13 de noviembre de 1947,República Checa
551,Frantisek Planicka,67,,2 de junio de 1904,República Checa
552,Jaroslav Plasil,67,1.83 m,5 de enero de 1982,República Checa
553,Svatopluk Pluskal,67,,28 de octubre de 1930,República Checa
554,Karel Poborsky,67,1.75 m,30 de marzo de 1972,República Checa
555,Jan Polak,67,1.81 m,14 de marzo de 1981,República Checa
556,Jaroslav Pollak,67,,11 de julio de 1947,República Checa
557,Jan Popluhar,67,,12 de agosto de 1935,República Checa
558,Tomas Pospichal,67,,26 de junio de 1936,República Checa
559,Zdenek Prochazka,67,,12 de enero de 1928,República Checa
560,Antonin Puc,67,,16 de mayo de 1907,República Checa
561,Libor Radimec,67,,22 de mayo de 1950,República Checa
562,Theodor Reimann,67,,10 de febrero de 1921,República Checa
563,Jan Riha,67,,11 de enero de 1915,República Checa
564,Tomas Rosicky,67,1.75 m,4 de octubre de 1980,República Checa
565,David Rozehnal,67,1.91 m,5 de julio de 1980,República Checa
566,Oldrich Rulc,67,,28 de marzo de 1911,República Checa
567,Frantisek Safranek,67,,2 de enero de 1931,República Checa
568,Adolf Scherer,67,,5 de mayo de 1938,República Checa
569,Frantisek Schmucker,67,,28 de enero de 1940,República Checa
570,Viliam Schrojf,67,,2 de agosto de 1931,República Checa
571,Stanislav Seman,67,,8 de agosto de 1952,República Checa
572,Karel Senecky,67,,17 de marzo de 1919,República Checa
573,Josef Silny,67,,23 de enero de 1902,República Checa
574,Ladislav Simunek,67,,4 de octubre de 1916,República Checa
575,Libor Sionko,67,1.75 m,1 de febrero de 1977,República Checa
576,Tomas Skuhravy,67,,7 de septiembre de 1965,República Checa
577,Jiri Sobotka,67,,6 de junio de 1911,República Checa
578,Imrich Stacho,67,,4 de noviembre de 1931,República Checa
579,Jiri Stajner,67,1.85 m,27 de mayo de 1976,República Checa
580,Frantisek Stambacher,67,,13 de febrero de 1953,República Checa
581,Jan Stejskal,67,,15 de enero de 1962,República Checa
582,Josef Stibranyi,67,,11 de abril de 1940,República Checa
583,Frantisek Straka,67,,28 de mayo de 1958,República Checa
584,Karel Stromsik,67,,12 de abril de 1958,República Checa
585,Frantisek Svoboda,67,,5 de julio de 1905,República Checa
586,Jiri Tichy,42,,6 de diciembre de 1933,Hungría
587,Jiri Trnka,67,,2 de diciembre de 1926,República Checa
588,Tomas Ujfalusi,67,1.85 m,24 de marzo de 1978,República Checa
589,Alexander Vencel,67,,8 de febrero de 1944,República Checa
590,Bohumil Vesely,67,,18 de junio de 1945,República Checa
591,Frantisek Vesely,67,,7 de diciembre de 1943,República Checa
592,Ivo Viktor,67,,21 de mayo de 1942,República Checa
593,Ladislav Vizek,67,,22 de enero de 1955,República Checa
594,Antonin Vodicka,67,,1 de marzo de 1907,República Checa
595,Rostilav Vojacek,67,,23 de febrero de 1949,República Checa
597,Josef Zeman,67,,23 de enero de 1915,República Checa
598,Ladislav Zenisek,67,,7 de marzo de 1904,República Checa
599,Zdenek Zikan,67,,10 de noviembre de 1937,República Checa
600,Jan Zlocha,67,,24 de marzo de 1942,República Checa
601,Marvin Andrews,76,1.87 m,22 de diciembre de 1975,Trinidad y Tobago
602,Christopher Birchall,76,1.75 m,5 de mayo de 1984,Trinidad y Tobago
603,Atiba Charles,76,1.88 m,29 de septiembre de 1977,Trinidad y Tobago
604,Ian Cox,76,1.83 m,25 de marzo de 1971,Trinidad y Tobago
605,Carlos Edwards,76,1.80 m,24 de octubre de 1978,Trinidad y Tobago
606,Cornell Glen,76,1.75 m,21 de octubre de 1980,Trinidad y Tobago
607,Cyd Gray,76,1.73 m,21 de noviembre de 1976,Trinidad y Tobago
608,Shaka Hislop,76,1.93 m,22 de febrero de 1969,Trinidad y Tobago
609,Clayton Ince,76,1.91 m,13 de julio de 1972,Trinidad y Tobago
610,Kelvin Jack,76,1.93 m,29 de abril de 1976,Trinidad y Tobago
611,Avery John,76,1.83 m,18 de junio de 1975,Trinidad y Tobago
612,Stern John,76,1.80 m,30 de octubre de 1976,Trinidad y Tobago
613,Kenwyne Jones,7,1.88 m,5 de octubre de 1984,Australia
614,Russell Latapy,76,1.83 m,2 de agosto de 1968,Trinidad y Tobago
615,Dennis Lawrence,76,2.01 m,1 de agosto de 1974,Trinidad y Tobago
616,Collin Samuel,76,1.75 m,27 de agosto de 1981,Trinidad y Tobago
617,Brent Sancho,76,1.85 m,13 de marzo de 1977,Trinidad y Tobago
618,Jason Scotland,76,1.75 m,18 de febrero de 1979,Trinidad y Tobago
619,Densill Theobald,76,1.81 m,27 de junio de 1982,Trinidad y Tobago
620,Aurtis Whitley,76,1.80 m,1 de mayo de 1977,Trinidad y Tobago
621,Evans Wise,76,1.75 m,23 de noviembre de 1973,Trinidad y Tobago
622,Anthony Wolfe,76,1.80 m,23 de diciembre de 1983,Trinidad y Tobago
623,Dwight Yorke,76,1.82 m,3 de noviembre de 1971,Trinidad y Tobago
624,Clarence Acuña,17,,8 de febrero de 1975,Chile
625,Juan Aguilera,80,,,Uruguay
626,Sergio Ahumada,17,,2 de octubre de 1948,Chile
627,Miiko Albornoz,17,1.80 m,30 de noviembre de 1990,Chile
628,Manuel Alvarez,56,,23 de mayo de 1928,México
629,Charles Aránguiz,17,1.72 m,17 de abril de 1989,Chile
630,Pedro Araya,17,,23 de enero de 1942,Chile
631,Guillermo Arellano,56,,21 de agosto de 1908,México
632,Antonio Arias,19,,9 de octubre de 1944,Colombia
633,Mauricio Aros,17,,9 de marzo de 1976,Chile
634,Manuel Astorga,17,,16 de marzo de 1943,Chile
635,Rodrigo Barrera,56,,30 de marzo de 1970,México
636,Jean Beausejour,17,1.78 m,1 de junio de 1984,Chile
637,Hugo Berly,17,,31 de diciembre de 1941,Chile
638,Vladimir Bigorra,17,,9 de agosto de 1954,Chile
639,Eduardo Bonvallet,17,,13 de enero de 1955,Chile
640,Claudio Bravo,17,1.83 m,13 de abril de 1983,Chile
641,Miguel Busquets,17,,15 de octubre de 1920,Chile
642,Carlos Campos,17,,14 de febrero de 1937,Chile
643,Fernando Campos,17,,1 de enero de 1921,Chile
644,Carlos Carmona,17,1.79 m,21 de febrero de 1987,Chile
645,Hernan Carvallo,17,,19 de agosto de 1922,Chile
646,Cristian Castaneda,17,,18 de septiembre de 1968,Chile
647,Osvaldo Castro,17,,14 de abril de 1947,Chile
648,Carlos Caszely,17,,5 de julio de 1950,Chile
649,Ernesto Chaparro,17,,4 de enero de 1901,Chile
650,Arturo Coddou,17,,,Chile
651,Carlos Contreras,17,,7 de octubre de 1938,Chile
652,Pablo Contreras,17,1.78 m,11 de septiembre de 1978,Chile
653,Fernando Cornejo,17,,28 de enero de 1969,Chile
654,Marco Cornez,17,,15 de octubre de 1957,Chile
655,Roberto Cortes,17,,2 de febrero de 1905,Chile
656,Atilio Cremaschi,17,,8 de marzo de 1923,Chile
657,Humberto Cruz,56,,8 de diciembre de 1939,México
658,Guillermo Diaz,17,,29 de diciembre de 1930,Chile
659,Marcelo Díaz,17,1.68 m,30 de diciembre de 1986,Chile
660,Humberto Donoso,17,,9 de octubre de 1938,Chile
661,Rodolfo Dubo,17,,11 de septiembre de 1953,Chile
662,Humberto Elgueta,17,,,Chile
663,Enzo Escobar,17,,10 de noviembre de 1951,Chile
664,Misael Escuti,17,,20 de diciembre de 1926,Chile
665,Cesar Espinoza,56,,,México
666,Fabian Estay,17,,5 de octubre de 1968,Chile
667,Marco Estrada,19,1.74 m,28 de mayo de 1983,Colombia
668,Luis Eyzaguirre,17,,22 de junio de 1939,Chile
669,Arturo Farias,17,,1 de noviembre de 1927,Chile
670,Rogelio Farias,17,,13 de agosto de 1949,Chile
671,Matias Fernandez,17,1.76 m,15 de mayo de 1986,Chile
672,Gonzalo Fierro,17,1.71 m,21 de marzo de 1983,Chile
673,Elias Figueroa,17,,25 de octubre de 1946,Chile
674,Miguel Flores,17,,,Chile
675,Alberto Fouilloux,17,,22 de noviembre de 1940,Chile
676,Ismael Fuentes,63,1.81 m,4 de agosto de 1981,Perú
677,Ronald Fuentes,63,,22 de junio de 1969,Perú
678,José Fuenzalida,17,1.68 m,22 de febrero de 1985,Chile
679,Mario Galindo,17,,10 de agosto de 1951,Chile
680,Miguel Gamboa,17,,21 de junio de 1951,Chile
681,Rolando Garcia,56,,15 de diciembre de 1942,México
682,Lizardo Garrido,17,,25 de agosto de 1957,Chile
683,Adan Godoy,17,,26 de noviembre de 1936,Chile
684,Mark Gonzalez,17,1.75 m,10 de julio de 1984,Chile
685,Rafael Gonzalez,17,,24 de abril de 1950,Chile
686,Felipe Gutierrez,17,1.70 m,8 de octubre de 1990,Chile
687,Johnny Herrera,17,1.84 m,9 de mayo de 1981,Chile
688,Roberto Hodge,17,,30 de julio de 1944,Chile
689,Carlos Ibanez,17,,30 de noviembre de 1931,Chile
690,Raymundo Infante,6,,,Argentina
691,Mauricio Isla,17,1.77 m,12 de junio de 1988,Chile
692,Gonzalo Jara,17,1.77 m,29 de agosto de 1985,Chile
693,Honorino Landa,17,,1 de junio de 1942,Chile
694,Alfonso Lara,17,,27 de abril de 1946,Chile
695,Mario Lepe,17,,14 de abril de 1940,Chile
696,Juan Letelier,17,,20 de mayo de 1959,Chile
697,Sergio Livingstone,17,,26 de marzo de 1920,Chile
698,Juan Machuca,17,,7 de marzo de 1951,Chile
699,Manuel Machuca,17,,1 de enero de 1924,Chile
700,Ruben Marcos,17,,6 de diciembre de 1942,Chile
701,Javier Margas,17,,10 de mayo de 1969,Chile
703,Luis Mayanes,17,,15 de enero de 1925,Chile
704,Gary Medel,17,1.71 m,3 de agosto de 1987,Chile
705,Eugenio Mena,17,1.78 m,18 de julio de 1988,Chile
706,Rodrigo Millar,15,1.82 m,3 de noviembre de 1981,Canadá
707,Victor Morales,17,,10 de mayo de 1905,Chile
708,Mario Moreno,56,,31 de diciembre de 1935,México
709,Gustavo Moscoso,17,,10 de agosto de 1955,Chile
710,Horacio Munoz,56,,,México
711,Manuel Munoz,17,,28 de abril de 1928,Chile
712,Luis Musrri,17,,24 de diciembre de 1968,Chile
713,Braulio Musso,17,,24 de mayo de 1937,Chile
714,Sergio Navarro,17,,20 de noviembre de 1936,Chile
715,Adolfo Nef,17,,18 de enero de 1946,Chile
716,Manuel Neira,17,,12 de octubre de 1977,Chile
717,Miguel Neira,17,,9 de octubre de 1952,Chile
718,Tomas Ojeda,17,,20 de abril de 1910,Chile
719,Juan Olivares,17,,20 de febrero de 1941,Chile
720,Fabian Orellana,17,1.68 m,27 de enero de 1986,Chile
721,Raul Ormeno,17,,21 de junio de 1958,Chile
722,Mario Ortiz,17,,28 de enero de 1936,Chile
723,Mario Osben,17,,14 de julio de 1950,Chile
724,Guillermo Paez,17,,18 de abril de 1945,Chile
725,Esteban Paredes,17,1.79 m,1 de agosto de 1980,Chile
726,Nelson Parraguez,17,,5 de abril de 1971,Chile
727,Mauricio Pinilla,17,1.85 m,4 de febrero de 1984,Chile
728,Miguel Pinto,17,1.80 m,4 de julio de 1983,Chile
729,Ulises Poirier,17,,2 de febrero de 1897,Chile
730,Waldo Ponce,17,1.83 m,4 de diciembre de 1982,Chile
731,Andres Prieto,17,,19 de diciembre de 1928,Chile
732,Ignacio Prieto,17,,23 de septiembre de 1943,Chile
733,Alberto Quintano,17,,26 de abril de 1946,Chile
734,Rene Quitral,17,,,Chile
735,Jaime Ramirez,17,,14 de agosto de 1931,Chile
736,Marcelo Ramirez,17,,29 de mayo de 1965,Chile
737,Miguel Ramirez,17,,11 de junio de 1970,Chile
738,Orlando Ramirez,17,,7 de mayo de 1943,Chile
739,Carlos Reinoso,17,,7 de marzo de 1945,Chile
740,Pedro Reyes,56,,13 de noviembre de 1972,México
741,Fernando Riera,17,,27 de junio de 1920,Chile
742,Carlos Rivas,17,,24 de mayo de 1953,Chile
743,Guillermo Riveros,17,,10 de febrero de 1902,Chile
744,Jorge Robledo,17,,14 de abril de 1926,Chile
745,Juan Rodriguez,61,,16 de enero de 1944,Panamá
746,Manuel Rodriguez,17,,18 de enero de 1938,Chile
747,Carlos Rojas,17,,1 de enero de 1928,Chile
748,Eladio Rojas,17,,8 de noviembre de 1934,Chile
749,Francisco Rojas,17,,22 de julio de 1974,Chile
750,José Rojas,17,1.76 m,23 de junio de 1983,Chile
751,Manuel Rojas,6,,13 de junio de 1954,Argentina
752,Oscar Rojas,17,,15 de noviembre de 1958,Chile
753,Fernando Roldan,17,,1 de enero de 1921,Chile
754,Guillermo Saavedra,17,,5 de noviembre de 1903,Chile
755,Osvaldo Saez,17,,,Chile
756,Marcelo Salas,22,,24 de diciembre de 1974,Costa Rica
757,Alexis Sanchez,56,1.69 m,19 de diciembre de 1988,México
758,Leonel Sanchez,17,,25 de abril de 1936,Chile
759,Raul Sanchez,56,,26 de octubre de 1933,México
760,Carlos Schneeberger,17,,21 de junio de 1902,Chile
761,Jose Sierra,17,,5 de diciembre de 1968,Chile
762,Francisco Silva,17,1.78 m,11 de febrero de 1986,Chile
763,Jorge Socias,17,,6 de octubre de 1951,Chile
764,Mario Soto,17,,10 de julio de 1950,Chile
765,Humberto Suazo,17,1.71 m,10 de mayo de 1981,Chile
766,Guillermo Subiabre,17,,25 de febrero de 1903,Chile
767,Nelson Tapia,6,,22 de septiembre de 1966,Argentina
768,Carlos Tejas,17,,4 de octubre de 1974,Chile
769,Rodrigo Tello,17,1.71 m,14 de octubre de 1979,Chile
770,Armando Tobar,17,,7 de junio de 1938,Chile
771,Jorge Toro,17,,10 de enero de 1939,Chile
772,Arturo Torres,17,,20 de octubre de 1906,Chile
773,Casimiro Torres,17,,1 de enero de 1906,Chile
774,Cristopher Toselli,17,1.83 m,15 de junio de 1988,Chile
775,Francisco Urroz,17,,,Chile
776,Francisco Valdes,17,,19 de marzo de 1943,Chile
777,Sergio Valdes,17,,22 de junio de 1935,Chile
778,Jorge Valdivia,17,1.73 m,19 de octubre de 1983,Chile
779,Alberto Valentini,17,,25 de noviembre de 1938,Chile
780,Rene Valenzuela,17,,20 de abril de 1955,Chile
781,Leopoldo Vallejos,22,,16 de julio de 1944,Costa Rica
782,Eduardo Vargas,17,1.75 m,20 de noviembre de 1989,Chile
783,Marcelo Vega,17,,12 de agosto de 1971,Chile
784,Leonardo Veliz,17,,3 de septiembre de 1945,Chile
785,Arturo Vidal,80,1.78 m,22 de mayo de 1987,Uruguay
786,Carlos Vidal,17,,24 de febrero de 1902,Chile
787,Eberardo Villalobos,17,,1 de abril de 1908,Chile
788,Hugo Villanueva,63,,9 de abril de 1939,Perú
789,Moises Villarroel,17,,12 de febrero de 1976,Chile
790,Oscar Wirth,17,,5 de noviembre de 1955,Chile
791,Patricio Yanez,17,,20 de enero de 1961,Chile
792,Guillermo Yavar,17,,26 de marzo de 1943,Chile
793,Ivan Zamorano,17,,18 de enero de 1967,Chile
794,Marek Cech,32,1.81 m,26 de enero de 1983,Eslovaquia
795,Jan Durica,32,1.87 m,10 de diciembre de 1981,Eslovaquia
796,Marek Hamsik,32,1.84 m,27 de julio de 1987,Eslovaquia
797,Filip Holosko,32,1.86 m,17 de enero de 1984,Eslovaquia
798,Martin Jakubko,32,1.93 m,26 de febrero de 1980,Eslovaquia
799,Erik Jendrisek,32,1.76 m,26 de octubre de 1986,Eslovaquia
800,Kamil Kopunek,32,1.80 m,18 de mayo de 1984,Eslovaquia
801,Jan Kozak,32,1.92 m,22 de abril de 1980,Eslovaquia
802,Dusan Kuciak,32,1.95 m,21 de mayo de 1985,Eslovaquia
803,Juraj Kucka,32,1.86 m,26 de febrero de 1987,Eslovaquia
804,Jan Mucha,32,1.89 m,5 de diciembre de 1982,Eslovaquia
805,Peter Pekarik,32,1.76 m,30 de octubre de 1986,Eslovaquia
806,Dusan Pernis,32,1.90 m,28 de noviembre de 1984,Eslovaquia
807,Martin Petras,32,1.87 m,2 de noviembre de 1979,Eslovaquia
808,Kornel Salata,32,1.90 m,24 de enero de 1985,Eslovaquia
809,Marek Sapara,32,1.76 m,31 de julio de 1982,Eslovaquia
810,Stanislav Sestak,32,1.78 m,16 de diciembre de 1982,Eslovaquia
811,Martin Skrtel,32,1.88 m,15 de diciembre de 1984,Eslovaquia
812,Miroslav Stoch,32,1.68 m,19 de octubre de 1989,Eslovaquia
813,Zdenko Strba,32,1.87 m,9 de junio de 1976,Eslovaquia
